0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 6.745051398953240129e-01 7.875519661179032349e-01 2.423436135522123031e-02 -3.982428066946483103e+00
2.000000000000000000e+00 5.939716911096042384e-01 1.041847237639626167e+00 2.774257534181718415e-02 -8.320356533263696619e+00
3.000000000000000000e+00 5.723501858695182465e-01 1.116008523739407510e+00 3.225718129158002684e-02 -1.265461083616893667e+01
4.000000000000000000e+00 5.667610393133085678e-01 1.135635023015034939e+00 3.325287681148688529e-02 -1.696944697441740502e+01
5.000000000000000000e+00 5.657610570250574122e-01 1.139166901293995116e+00 2.973876834121023591e-02 -2.126949350604263245e+01
6.000000000000000000e+00 5.660634314724427574e-01 1.138098274638000396e+00 2.918631377722733997e-02 -2.556129150261792304e+01
7.000000000000000000e+00 5.672200541041676480e-01 1.134015896140369684e+00 3.190270413816489320e-02 -2.984798609568289862e+01
8.000000000000000000e+00 5.687691065648773359e-01 1.128561430642034846e+00 3.125614892965659919e-02 -3.413029298286997459e+01
9.000000000000000000e+00 5.701065005395359320e-01 1.123864185109425540e+00 2.850578638562509953e-02 -3.840948014878839700e+01
1.000000000000000000e+01 5.712372251516640853e-01 1.119901399993589175e+00 2.937397458521865887e-02 -4.268702777034931728e+01
1.100000000000000000e+01 5.723792445361368664e-01 1.115906984752628395e+00 3.133082071849161571e-02 -4.696329819123115357e+01
1.200000000000000000e+01 5.734300388667273873e-01 1.112238679248757300e+00 2.983647207632707243e-02 -5.123828127331832860e+01
1.300000000000000000e+01 5.742726813915867146e-01 1.109301881552301028e+00 2.826725395051542591e-02 -5.551243240688374669e+01
1.400000000000000000e+01 5.750086731249844929e-01 1.106740309205838324e+00 2.980210890683267569e-02 -5.978612806014649550e+01
1.500000000000000000e+01 5.756994888997674087e-01 1.104338950179900358e+00 3.066677087110130512e-02 -6.405935676198980389e+01
1.600000000000000000e+01 5.762966397056517032e-01 1.102265502727982627e+00 2.903001337563939840e-02 -6.833215934417741266e+01
1.700000000000000000e+01 5.768056891182237189e-01 1.100499659635252758e+00 2.860240102286538272e-02 -7.260469959417962116e+01
1.800000000000000000e+01 5.772620115098067162e-01 1.098918045609954985e+00 3.001012502564193163e-02 -7.687703299321448469e+01
1.900000000000000000e+01 5.776612645801779689e-01 1.097535259083642023e+00 2.997055589644033805e-02 -8.114918478986992056e+01
2.000000000000000000e+01 5.780151830420898751e-01 1.096310284831707671e+00 2.878504086672251105e-02 -8.542121227245627324e+01
2.100000000000000000e+01 5.783441452917879033e-01 1.095172360830018121e+00 2.905600122178866179e-02 -8.969310762111130941e+01
2.200000000000000000e+01 5.786252043102648734e-01 1.094200653069212104e+00 2.988826788321957695e-02 -9.396487959870151485e+01
2.300000000000000000e+01 5.788589945066408005e-01 1.093392727743599080e+00 2.946188547272466859e-02 -9.823661494848249731e+01
2.400000000000000000e+01 5.790909855502545112e-01 1.092591342361801221e+00 2.891904010281714024e-02 -1.025083130225804808e+02
